"en_ar_GOOGLE"	"VerConf"
"ومع ذلك، في حين أن هذه التدابير قد يكون لها تطبيق محدود في منطقة الحدود الأفغانية الباكستانية أو في المناطق غير الخاضعة للحكم في جنوب الصحراء، إلا أنها مع ذلك تعالج ثلاثة متطلبات أساسية للجماعة الإرهابية: المال والحركة ووسائل الهجوم."	0
"ويجب تكثيف رصد وتحديد انتهاكات حظر الأسلحة، وتطبيق جزاءات محددة الهدف عند الضرورة، من أجل الحد من الآثار المدمرة المحتملة لتلك الديناميكية في السياق الصومالي."	1
"وسينصب التركيز على المدى المتوسط على السيطرة على مناطق التعدين والقضاء على التهديد الذي تشكله الجماعات المسلحة في إيتوري وتقييد وجود القوات الديمقراطية لتحرير رواندا في مناطق مختارة في ضوء عملية نزع السلاح والتسريح والإعادة إلى الوطن وإعادة الإدماج وإعادة التأهيل."	1
"لقد حاولت مناقشة قضية مشاركة المراقبين ولم أتمكن من إشراكهم."	0
"ويأمر المفوضية بدراسة تمويل أنشطة الجماعة الاقتصادية لدول غرب أفريقيا بهدف ضمان توفير الموارد الكافية للمؤسسات."	1
"16. البرنامج العالمي للتثقيف في مجال حقوق الإنسان 2005-2007؛"	0
"ومع ذلك، لم يمتثل الإنتاج البري لهذه الطلبات."	0
"ونجحت القوات المسلحة لجمهورية الكونغو الديمقراطية أيضا في طرد القوات الديمقراطية لتحرير رواندا من بعض مناطق التعدين في واليكالي ولوبيرو وشابوندا."	0
"وفي تلك المناسبة، قدم أيضا معلومات مستكملة عن التهديد الذي يشكله المقاتلون الإرهابيون الأجانب المرتبطون بتنظيم الدولة الإسلامية في العراق والشام وجبهة النصرة، عملا بالفقرة 26 من القرار 2178 (2014)."	1
"ورد الرئيس البشير دبلوماسيا على القرار الكيني وهدد بفرض عقوبات اقتصادية وتجارية."	1
"وقد أعربت عن القلق العميق لهذا المجلس والأمين العام بشأن الزيادة الأخيرة في التوترات بين الشمال والجنوب، فضلا عن استمرار عدم إحراز تقدم بشأن أبيي وغيرها من قضايا ما بعد اتفاق السلام الشامل."	1
"15 - عملا بالقرار 2129 (2013)، ستواصل اللجنة، بمساعدة المديرية التنفيذية، العمل بشكل وثيق مع الدول الأعضاء، بما في ذلك أثناء الزيارات القطرية، بشأن وضع استراتيجيات شاملة ومتكاملة لمكافحة الإرهاب وتحديد الممارسات المتاحة. العناصر والمعايير الجيدة."	0
"وفي القرار 2122 (2013)، يعرب المجلس عن قلقه إزاء تفاقم ضعف المرأة في حالات النزاع المسلح وما بعد النزاع، ولا سيما فيما يتعلق بالتشريد القسري، نتيجة لعدم المساواة في حقوق المواطنة، وتطبيق قوانين اللجوء المتحيز جنسانياً، والعقبات التي تعترض طريقها. التسجيل والوصول إلى وثائق الهوية التي تحدث في العديد من المواقف."	1
"ومع ذلك، لا تزال أفغانستان تواجه تحديات في سعيها لتحقيق الاستقرار والتنمية. ومن أهم هذه التحديات الوضع الأمني، وتدهور الوضع الإنساني، والتحديات المتعلقة بسيادة القانون وحقوق الإنسان، واستمرار العنف الذي أدى إلى وقوع خسائر في صفوف المدنيين، والتي لا تزال تتزايد."	1
"وإذ يؤكد من جديد أن الإرهاب بجميع أشكاله ومظاهره يشكل أحد أخطر التهديدات التي تهدد السلام والأمن وأن أي أعمال إرهابية تعتبر إجرامية وغير مبررة بغض النظر عن دوافعها، ومتى ارتكبت وأيا كان مرتكبها، ويكرر إدانته القاطعة لتنظيم القاعدة. وغيرهم من الأفراد والجماعات والمؤسسات والكيانات المرتبطة بها، لارتكابهم أعمالاً إرهابية إجرامية مستمرة ومتعددة تهدف إلى التسبب في مقتل مدنيين أبرياء وغيرهم من الضحايا، وتدمير الممتلكات وتقويض الاستقرار إلى حد كبير،"	1
"ويُظهِر ميزان الحساب الجاري المتوقع وجود فائض يعادل 4.7 في المائة من الناتج المحلي الإجمالي في عام 2008، وذلك بسبب اتساع الفائض التجاري بدعم من ارتفاع أسعار السلع الأساسية."	0
"أما بالنسبة لمقتل الجنود المحتجزين على يد المتمردين، فقد تلقت اللجنة تقارير، خاصة من الحكومة، تتعلق بعمليات إعدام الجنود المحتجزين التي نفذها المتمردون."	0
"· اللائحة الحكومية رقم 2/2001 بشأن حماية ضحايا وشهود الانتهاكات الجسيمة لحقوق الإنسان؛"	0
"ولا ينبغي السماح للإرهابيين والمتواطئين معهم باستغلال الثغرات في القانون القائم وبالتالي الإفلات من المسؤولية عن أفعالهم."	1
"وتوجهت البعثة إلى دالوا برا، برفقة وحدة عسكرية إيفوارية."	0
"ولا نزال نشعر بالقلق لأنه، على الرغم من كل المحاولات الرامية إلى استعادة السلام والأمن، فإن الجهود الرامية إلى تحقيق الاستقرار في المنطقة الشرقية من جمهورية الكونغو الديمقراطية شهدت انتكاسات كبيرة في الآونة الأخيرة."	1
"دعونا نتحدث بصراحة: هذه الروايات الواردة من الصحافة وجماعات حقوق الإنسان والمدنيين على الأرض تثير مخاوف جدية بشأن طبيعة الصراع وحجمه."	1
