"en_es_DEEPL"	"MatConf"
"Durante su última visita a Damasco, del 10 al 15 de diciembre de 2014, el Equipo de Evaluación de la Declaración prosiguió las entrevistas con las principales personas del programa sirio de armas químicas, mantuvo reuniones técnicas con la Autoridad Nacional de la República Árabe Siria y visitó dos emplazamientos."	0
"42. Al Qaeda y sus afiliados, así como los financieros individuales asociados a ellos, siguen explotando los sistemas financieros formales e informales para mover fondos a través de las fronteras y financiar sus actividades."	1
"Por lo que respecta a los párrafos 46, 48 y 49 relativos al embargo de armas y al control fronterizo, las armas se introducen de hecho de contrabando en Siria desde el Líbano. Todo el mundo es consciente de que ciertas partes en el Líbano están tratando de desestabilizar Siria proporcionando armas y fondos a grupos terroristas armados en Siria con el fin de socavar Siria."	1
"El general Guéi, antiguo jefe de la junta militar, y siete miembros de su entorno fueron ejecutados."	1
"35. Decide, a fin de ayudar al Comité a cumplir su mandato, que el Equipo de Vigilancia 1267, establecido en virtud del párrafo 7 de la resolución 1526 (2004), preste también apoyo al Comité durante un período de treinta meses, con el mandato que figura en el anexo de la presente resolución, y pide al Secretario General que adopte las disposiciones necesarias a tal efecto;"	0
"Por ejemplo, los Estados de la región del Sáhara han tenido dificultades para hacer frente a los campos móviles de entrenamiento de terroristas dirigidos por Al-Qaida en el Magreb Islámico (QE.T.14.01.)."	1
"Un equipo de nueve inspectores salió del Hotel Canal de Bagdad a las 2.30 horas y llegó al Instituto de Tecnología del distrito de Za`faraniyah de Bagdad."	0
"El periodo de mantenimiento suele comenzar cuando el empresario se hace cargo del proyecto por primera vez y comienza a explotarlo o utilizarlo."	0
"3. La situación en Chipre (27 de diciembre de 1963; 19 de julio de 2012)."	0
"Cada mes, con el dinero recaudado, paga a los miembros de la milicia, a su \"círculo íntimo\" (asesores y colaboradores más cercanos) y a los ancianos del clan y realiza compras de armas."	1
"(c) Saqueos por parte de soldados eritreos de viviendas particulares, comercios y otras entidades;"	1
"8. Cuadro de una escena rural holandesa de la época clásica."	0
"64. Los continuos ataques asimétricos contra el personal de mantenimiento de la paz de las Naciones Unidas, así como los asesinatos selectivos y los secuestros de civiles, son hechos preocupantes."	1
"Como se menciona en el informe del Secretario General sobre la situación en Abjasia (Georgia) (S/2005/657), de fecha 19 de octubre de 2005, desde el verano pasado se han producido algunos avances positivos en el proceso de resolución del conflicto en esa región."	0
"Según su declaración, estaba en su oficina cuando oyó la explosión, pero pensó que el ruido era consecuencia del paso de cazas israelíes por la barrera del sonido."	1
"Cuando los coches abandonaban el lugar, dos de los agentes de la UIR desarmados cayeron o fueron sacados de uno de los vehículos. Ambos fueron apuñalados por miembros de la multitud."	1
"21. Como parte del esfuerzo de la División por reclutar expertos bien cualificados para formar parte de los grupos, equipos y paneles de vigilancia de las sanciones, y como se hace anualmente, en diciembre se envió una nota verbal a todos los Estados miembros para solicitar la designación de candidatos cualificados para formar parte de la lista de expertos de la División."	0
"El único camino razonable será la sustitución por una nueva cubierta."	0
"7. Kanyamibwa Felicien (Estados Unidos de América)."	0
"Los saqueos se llevaban a cabo principalmente contra las tribus africanas y solían ir dirigidos contra los bienes necesarios para la supervivencia y el sustento de dichas tribus."	1
"El Consejo observa además con preocupación que, al parecer, los ataques del ERS en la República Centroafricana han tenido lugar en zonas situadas fuera de la zona principal de operaciones de la Fuerza de Respuesta de la Unión Africana."	1
"Caso práctico 2: Vehículos de uso militar Observaciones Anexos"	0
"Recordando en este contexto que el asesinato de miembros de un grupo étnico con la intención de destruirlo, total o parcialmente, constituye un crimen punible en virtud del derecho internacional,"	1
"Por ejemplo, la Comisión descubrió que, en numerosas ocasiones, las víctimas y miembros de las autoridades utilizaron el término Janjaweed para describir a determinados hombres que habían nombrado como líderes de ataques contra aldeas en los que se asesinó a civiles y se cometieron violaciones."	1
"107. Los periodistas de Costa de Marfil, sobre todo los afines a los partidos de la oposición, son objeto de violencia, presiones y amenazas de muerte."	1
"Se celebrará el lunes 4 de agosto de 2003, a las 12.10 horas."	0
"Por lo tanto, al igual que en la clase anterior, cualquier delito cometido por ellos implicaba no sólo la responsabilidad penal del autor, sino también la responsabilidad de sus autoridades superiores del Sudán si ordenaban o planeaban esos delitos o no impedían o reprimían dichos delitos (responsabilidad superior)."	1
"En la región de Hiraan, en Somalia central, los intensos combates del 7 y 8 de junio entre los subclanes Galje'el y Jajele de Hawiye por la tierra y el agua en la parte occidental de Beletweyne causaron, según informes, 36 muertos y 70 heridos."	1
"Los prisioneros fueron trasladados basándose en informes fidedignos de que se podría intentar liberarlos de su detención en Bukavu."	1
"Mediante la resolución 1425 (2002), el Consejo creó el Grupo de Expertos sobre Somalia, al que sucedió el Grupo de Supervisión establecido mediante la resolución 1519 (2003)."	0
"56. El brutal asesinato de dos policías tuvo lugar entre las 9.30 y las 10.00 horas del 25 de marzo en la zona denominada PK 18, en Abobo."	1
"En el contexto de la recodificación del derecho penal sustantivo, el gobierno propuso responsabilizar penalmente a las personas jurídicas de una serie de delitos, incluidos los delitos de terrorismo y los delitos asociados al terrorismo, como el blanqueo de capitales y la financiación del terrorismo."	0
"Ha aumentado el número de redadas dirigidas contra fuerzas de seguridad nacionales e internacionales, personal de instituciones públicas y personal humanitario. Ha habido más ataques a colegios electorales y más amenazas a los equipos de registro de votantes."	0
"Las dos ruedas de prensa, sobre todo la primera, además del interrogatorio del primer sospechoso, y la detención de los antiguos altos cargos de seguridad a propuesta de la Comisión, tuvieron un efecto catalizador."	1
"VIII. Prohibición de viajar 116. El Equipo de Vigilancia sigue considerando que la prohibición de viajar es una importante medida de sanción contra Al-Qaida y los talibanes, pero señala el ingenio de que hacen gala los terroristas que intentan cruzar las fronteras nacionales sin ser detectados."	1
"Según los informes, al menos una persona murió y 20 resultaron heridas durante los enfrentamientos entre la policía antidisturbios y los manifestantes, que también interrumpieron las operaciones de los tribunales móviles."	1
"Dio comisiones rogatorias y estipuló el tipo de medidas que debían llevarse a cabo, especialmente la preservación de la escena del crimen."	0
"Por supuesto, el primer uso de la remisión al Consejo de Seguridad en virtud del Estatuto de Roma (resolución 1593 (2005)), que dio lugar a la emisión de órdenes de detención contra dos sospechosos, se derivó de la recomendación de remisión formulada al Consejo de Seguridad por la Comisión Internacional de Investigación sobre Darfur."	0
"La mayoría de los Estados tienen una capacidad limitada para congelar fondos y activos sin demora, y ningún Estado aplica medidas adecuadas para proteger a las organizaciones sin ánimo de lucro de la financiación del terrorismo."	0
"El Comité también ha acordado sustituir el actual sistema de numeración, que cambia cada vez que se añade una persona o entidad a la lista, por un número de referencia permanente."	0
"Fueron puestos en libertad de inmediato y han vuelto al servicio activo, en contravención del reglamento del servicio militar. El 28 de julio, cada una de las viudas de los ocho policías nacionales asesinados recibió 2.500 dólares, tal y como ordenó el Tribunal de Distrito de Dili en su sentencia de diciembre de 2007."	1
"Los marfileños siempre habían convivido en armonía."	0
"66. En un incidente, en Abobo, PK 18, seis jóvenes que vivían en el mismo barrio fueron sacados por la fuerza de su casa a las 23.00 horas del 25 de marzo por policías y miembros enmascarados de unidades especiales o de las denominadas fuerzas paralelas."	1
"22. La situación en Guinea-Bissau (6 de noviembre de 1998; 3 de marzo de 2009)."	0
"Aunque la situación de cada refugiado y desplazado interno es única, el desplazamiento y la apatridia exacerban las desigualdades de género existentes, amplificando la discriminación y las dificultades a las que se enfrentan las mujeres y las niñas."	1
"El componente militar de la ONUCI seguirá aplicando su nuevo concepto de operaciones, colaborará con la fuerza Licorne para ayudar a las partes a aplicar las propuestas del Facilitador para la reintegración del personal de las Forces nouvelles en la policía nacional y el ejército y preparará planes de contingencia para posibles intervenciones de estabilización con el fin de prevenir actos de violencia destinados a perturbar el proceso de paz."	1
"A continuación, los peticionarios atravesaron el camino despejado escoltados por dos de los vehículos de la UIR. Cerca de la zona del mercado, los peticionarios fueron objeto de disparos. Los disparos procedían tanto de los agentes de la UIR que viajaban en los vehículos de escolta como de miembros de la multitud. Un civil resultó muerto por un arma disparada a larga distancia. Ocho civiles sufrieron heridas de arma de fuego. Dos agentes de policía y dos civiles sufrieron otras heridas graves."	1
"Sin embargo, era dudoso que los contingentes de las FARDC desplegados en la provincia pudieran establecer un control efectivo y sostenido sobre la totalidad de Katanga y limitar significativamente la capacidad de los Mayi-Mayi para hostigar a la población local y explotar ilegalmente los recursos naturales."	1
"193. Bader Abdallah Ahmad Al-Sharqawi"	0
"Se celebrará el viernes 7 de noviembre de 2008, a las 17.20 horas."	0
"Todas las partes implicadas deben garantizar que Kosovo sea un lugar donde la tolerancia étnica y el multiculturalismo permitan la coexistencia pacífica entre las comunidades."	0
