"en_ar_TRANSFORMERS"	"MatConf"
"وبينما كانت السيارات تغادر مكان الحادث، سقط اثنان من ضباط وحدة الاستجابة السريعة الذين تم نزع سلاحهم أو سحبا من إحدى المركبات، وطعنهما أفراد من الحشد."	1
"268 - ويتضح من النتائج التي توصلت إليها اللجنة أن المتمردين مسؤولون عن الهجمات على المدنيين، التي تشكل جرائم حرب."	1
"وفي جنوب دارفور، وقعت واحدة من أكثر الصدامات تدميرا في 19 أيلول/سبتمبر عندما هاجمت حركة/جيش تحرير السودان مواقع للقوات المسلحة السودانية في قرية شعيرية وحولها."	1
"ومع ذلك، لم يتحقق حتى الآن أي تقدم."	0
"36 - وتدفق 000 5 من المشردين داخليا من أصل ألباني من وادي بريسيفو إلى مجتمعات الأقليات المتضررة في شرق كوسوفو التي تعيش في المنطقة."	0
"ففي يوم السبت 27 كانون الأول/ديسمبر 2003، في قرية دوماي تامايت في جنوب دارفور: \"تعرضنا لهجوم في الصباح الباكر قبيل وقت صلاة الصباح التي تناهز الساعة 30:30 [يظهر الشاهد جرح رصاصة في ساقه] وكان المهاجمون على خيول وجمال بعضهم يرتدي زياً رسمياً."	1
"152 - وقد اجتذبت الحالة المذكورة أعلاه الاهتمام، ولكن الفريق لاحظ أمثلة أخرى غير مبلغ عنها، وهي أمثلة على استيراد مركبات للاستخدام العسكري."	1
"ولهذه الأسباب، منع السكان مؤقتا ثلاثة من أفراد الدورية في تالدو من مغادرة المدينة."	0
"لقد فعلت لجنة مجلس الأمن المنشأة عملا بالقرار 1267 (1999) بشأن تنظيم القاعدة وحركة الطالبان (المشار إليها فيما يلي بـ ”اللجنة“) الكثير لإتاحة الفرص للدول الأعضاء للإعراب عن آرائها، سواء بصورة مباشرة أو عن طريق الفريق."	0
"ووفقاً للبنك الدولي، لا شيء يقوض مناخ الاستثمار باعتباره حالة من انعدام الأمن المسلح."	1
"وعلى الرغم من هذا القرار، فإن التدمير مستمر."	1
"وترى هذه الدولة أن هذا النشاط، بأشد أشكاله تطرفاً، كثيراً ما يؤدي إلى التطرف العنيف وفقدان الأرواح."	1
"ولم يدخر النظام الأبخازي جهدا في الجهود الرامية إلى إضفاء الشرعية على الحالة الديمغرافية التي تغيرت بالقوة نتيجة للتطهير العرقي، وتهيئة ظروف معيشية لا تطاق للعائدين الجورجيين في مقاطعة غالي."	1
"وواصلت اللجنة النظر في ثلاثة طلبات للإعفاء: يتعلق الطلب الأول باقتراح مقدم من وكالة متخصصة تابعة للأمم المتحدة لتقديم المساعدة التقنية إلى جمهورية إيران الإسلامية؛ ويتعلق الثاني بطلب تلقته إحدى الدول من مركز الإجراءات المتعلقة بالألغام التابع لجمهورية إيران الإسلامية اقترح فيه التعاون مع تلك الدولة في ميدان الإجراءات المتعلقة بالألغام؛ ويتعلق الطلب الثالث بطلب تلقته دولة من جمهورية إيران الإسلامية للحصول على تدريب تقني للقوات المسلحة الإيرانية."	0
"ووفقا للائحة المجلس (الجماعة الأوروبية) رقم 1334/2000، فإن النقل غير الملموس يعتبر تصديرا."	0
"8 - الحالة في الصومال (17 آذار/مارس 1992؛ 25 آب/أغسطس 2010)."	0
"تقرير الأمين العام المقدم عملا بالفقرة 6 من القرار 1883 (2009) (S/2009/85)."	0
"وتشعر اللجنة بقلق خاص إزاء استمرار الهجمات على القرى، وقتل المدنيين، والاغتصاب، والنهب، والتشريد القسري خلال فترة ولاية اللجنة، وترى اللجنة أنه يجب اتخاذ إجراءات عاجلة لوضع حد لهذه الانتهاكات."	1
"32 - تم تحديد عدة أنواع من المفسدات ووضع استراتيجيات للتعامل معها."	0
"4 - لا يزال الإرهاب يشكل تهديدا خطيرا للسلام والأمن في جميع أنحاء أفريقيا، وهو عامل دافع لعدد متزايد من حالات الصراع."	1
"وينبغي للدول أن تتخذ التدابير القانونية اللازمة مثل حجز الأموال حيثما يكون هناك اشتباه في غسل الأموال أو تمويل الإرهاب."	1
"قانون مراقبة وحماية حسابات العملاء"	0
"8 - الحالة في الصومال (17 آذار/مارس 1992؛ 21 تشرين الثاني/نوفمبر 2012)."	0
"واستهدف التدمير مناطق سكن القبائل الأفريقية، ولا سيما الفور والزغاوة والمساليت."	1
"وينبغي أن يعلم أعضاء المجلس أن جميع الخطوات اللازمة قد اتخذت وستظل تتخذ لإلقاء القبض على المذنبين بأسرع ما يمكن."	0
"76 - وقد اعترفت جميع أطراف النزاع - حكومة السودان وجيش تحرير السودان وحركة العدل والمساواة - بأن هذا نزاع مسلح داخلي."	1
"47 - تواصل الجماعات المدرجة في القائمة المنتسبة إلى تنظيم القاعدة وحركة الطالبان جمع الأموال بالوسائل القانونية، مثل الهبات والمؤسسات التجارية المشروعة، وبشكل غير قانوني، من قبيل الاختطاف طلبا للفدية، والابتزاز، والاتجار بالمخدرات، والضرائب غير المشروعة."	1
"وزارت البعثة بعض هذه المناطق وألمت بمشاهدة المنازل المكسورة والسيارات المحروقة والأشخاص الذين تركوا معوزين."	1
"وشدد أعضاء المجلس على أن بعثة الأمم المتحدة في إثيوبيا وإريتريا أنشئت بدعوة من كلا الطرفين، وعلى استعداد لمساعدتهما في تنفيذ اتفاقي الجزائر."	0
"ويراقب السكان الضحايا حراس يستخدمون السوط التي يحملونها للسيطرة عليهم وإذلالهم."	1
"6 - وفي الفترة من 18 شباط/فبراير إلى 13 آذار/مارس، أجرى الجيش الملكي المغربي سلسلة من التدريبات العسكرية المقررة مسبقا على مقربة من أوسرد، شارك فيها نحو 200 1 جندي من وحدات المشاة والفرسان والمدفعية التابعة للجيش المتمركزة بالفعل في قطاع أوسرد الفرعي."	1
