"en_ar_GOOGLE"	"VerCoop"
"11. كما وردت تقارير عن أطفال مرتبطين بالجيش الشعبي لتحرير السودان في وونييك، ولاية شمال بحر الغزال؛ دوار، ولاية الوحدة؛ ومابل بولاية غرب بحر الغزال."	0
"2. تنفيذ القرار 1624 (2005)"	0
"وأضاف هذا المشارك أن دور المنسقين السياسيين قد تغير بشكل كبير في السنوات العشر الماضية، وأصبح جزءا أكثر رسمية ومؤسسية من كل وفد."	1
"28 - وبناء على طلب المجلس، واصل فريق الرصد تنظيم اجتماعات إقليمية مع رؤساء ونواب رؤساء أجهزة الاستخبارات والأمن لمناقشة كيفية تكييف نظام الجزاءات لمواجهة التغيرات في التهديد الذي تشكله الجماعات المرتبطة بتنظيم القاعدة. إرهاب."	1
"المقرر عقدها يوم الاثنين، 22 كانون الأول/ديسمبر 2008، الساعة 53/11 صباحاً"	0
"قانون التحقق من وقف المسلمين لعام 1890 قانون المؤسسات الخيرية والدينية لعام 1920"	0
"وباختصار، فإن المهام التي حددها فريق المراقبين الاقتصاديين (ECOMOG) لنفسه تشمل ما يلي:"	0
"وركز الاجتماع، الذي اشتركت في تنظيمه المديرية التنفيذية ومجلس أوروبا، على منع الإرهاب."	1
"ولذلك ينبغي للحكومة أن تواصل العمل مع القطاع الخاص والأحزاب السياسية والمجتمع المدني لوضع الأطر التشريعية والتنظيمية اللازمة لتشجيع الاستثمار الخاص والاستفادة من فرص خلق فرص العمل السريعة التي يوفرها قانون HOPE II وغيره من التجارة التفضيلية. الاتفاقيات."	0
"&quot;ويكرر مجلس الأمن دعوته دول المنطقة إلى تعميق تعاونها بهدف وضع حد لأنشطة الجماعات المسلحة غير المشروعة، ويؤكد من جديد أن أي لجوء إلى التهديد باستخدام القوة أو استخدامها ضد السلامة الإقليمية لدولة ما يتعارض مع ميثاق الأمم المتحدة."	1
"خلفية يصادف عام 2014 الذكرى السنوية الخامسة عشرة لمشاركة مجلس الأمن في حماية المدنيين في النزاعات المسلحة."	1
"ويرى الفريق أن التهديد الذي يشكله تنظيم القاعدة ما زال يتنوع، مع تطور مجموعة من الجماعات المرتبطة ارتباطا وثيقا وظهور أفراد وخلايا متطرفة مستقلة تعتمد على أيديولوجية تنظيم القاعدة."	0
":: إبراهيم حاج جامع ميعاد &quot;الأفغاني&quot; (المعروف أيضا باسم أبو بكر السيلعي)، الحاكم الإقليمي لإدارة كيسمايو"	0
"وكانت السفينة قد غرقت وسط أحوال جوية سيئة بالقرب من الساحل الصومالي في يوليو/تموز 2013 بعد عطل ميكانيكي، ومنذ ذلك الحين احتجز القراصنة أفراد الطاقم الناجين على الشاطئ."	0
"ويبدو أن التدابير الرامية إلى مساعدة أولئك الذين قُتل أفراد من أسرهم، واعتراف السلطات الحكومية بمسؤوليتها وتوضيح الخطوات التي ينبغي اتخاذها لتجنب تكرار الانتهاكات، ذات أهمية رئيسية للمجتمع."	1
"وكانت البروتوكولات تُرسل يومياً إلى العميد عازار وإلى قائد الجيش العميد ميشال سليمان."	1
"(ج) يهيب كذلك بجميع الأطراف المدرجة في مرفقي تقرير الأمين العام عن الأطفال والنزاع المسلح أن تعالج جميع الانتهاكات والاعتداءات الأخرى المرتكبة ضد الأطفال وأن تتعهد بالتزامات وتدابير محددة في هذا الصدد؛"	1
"يرحب مجلس الأمن باختتام عملية التسجيل السلمية لاستفتاء جنوب السودان في السودان، ويشجع الأطراف على مواصلة هذا الزخم نحو إجراء استفتاءات سلمية وذات مصداقية في 9 كانون الثاني/يناير 2011 تعكس إرادة الشعب."	1
"واستمع المجلس والبلدان المساهمة بقوات عسكرية وأفراد شرطة إلى إحاطات قدمها إدموند موليت، مساعد الأمين العام لعمليات حفظ السلام، ونائب المستشار العسكري أبهيجيت جوها، ومستشار الشرطة بالإنابة أندرو كاربنتر."	1
"465 - وفي البيان المشترك الصادر عن الحكومة والأمم المتحدة أثناء زيارة الأمين العام في 3 تموز/يوليه 2004 بشأن الحالة في دارفور، التزمت حكومة السودان باتخاذ تدابير ملموسة لوضع حد للإفلات من العقاب على انتهاكات حقوق الإنسان. الانتهاكات في المنطقة"	1
"وفيما يتعلق بقوات الدفاع، هناك مرسوم بقانون ينص على هيكل القوات المسلحة، ولكن القوانين التي تحكم الانضباط العسكري والعمل العسكري هي قوانين إدارة الأمم المتحدة الانتقالية في تيمور الشرقية."	0
"أن تؤخذ في الاعتبار نتائج الرصد والتقييم النهائية الواردة من المسح الساحلي الملوث بالنفط في المملكة العربية السعودية عندما ترصد اللجنة استخدام التعويضات في أنشطة العلاج البيئي، بما في ذلك التعويض الخاص بمطالبة اللجنة رقم 5000451."	1
"17 - يعاني اقتصاد غينيا - بيساو من ضائقة شديدة."	0
"وأحث الحكومة على ضمان وصول موظفي الأمم المتحدة إلى جميع أماكن الاحتجاز في دارفور."	0
"&quot;ويكرر مجلس الأمن دعمه الكامل للقوة المتعددة الجنسيات التابعة للجماعة الاقتصادية والنقدية لوسط أفريقيا، ويدعو إلى مواصلة إعادة هيكلة قوات الدفاع والأمن في جمهورية أفريقيا الوسطى."	1
