"en_es_GOOGLE"	"VerConf"
"En respuesta a esta ola de violencia, la MINUSTAH y la Policía Nacional de Haití montaron varias operaciones exitosas para rescatar a los secuestrados, y un número significativo de presuntos secuestradores han sido arrestados."	0
"Realizados en nombre del Comité por la Dirección Ejecutiva, brindan la oportunidad de discutir, entre otras cosas, las tendencias y desafíos relacionados con el terrorismo, los esfuerzos de los Estados contra el terrorismo, las fortalezas, debilidades y necesidades de asistencia técnica, y buenas prácticas en la implementación de las dos resoluciones. ."	0
"Resolución 1318 (2000), anexo, secc. VI, primer párr."	0
"La Organización de Cooperación Islámica pide que se ponga fin a la ocupación militar israelí del territorio palestino, incluida Jerusalén Oriental, y a las acciones ilegales de la potencia ocupante que se han cobrado la vida de miles de civiles, han infligido una destrucción masiva y han exacerbado los problemas socioeconómicos y penurias humanitarias del pueblo palestino en violación del derecho internacional, incluido el derecho humanitario y el derecho de los derechos humanos."	1
"Les hacemos un llamamiento urgente para que aumenten su apoyo a las iniciativas colectivas que nuestros Estados adoptarán, en el marco del Proceso de Nuakchot, para hacer frente a la amenaza que el terrorismo, el extremismo violento y la delincuencia organizada transnacional representan para la paz y la seguridad internacionales."	1
"Se declara abierta la sesión a las 17.10 horas."	0
"Sin embargo, a menudo faltan una detección y prevención eficaces en la frontera debido a la aplicación insuficiente de indicadores de riesgo y criterios de selección; la falta de intercambio de información y cooperación entre los funcionarios de aduanas, los departamentos de aplicación de la ley y de inmigración y las unidades de inteligencia financiera; y la falta de recursos humanos y materiales dedicados."	1
"Actos de este tipo son totalmente inaceptables. La Autoridad Palestina debe poner fin a esos lanzamientos y procesar a los autores."	1
"Los palestinos y los países árabes deben dar a Israel las garantías necesarias y fiables de su seguridad como Estado."	1
"Al mismo tiempo, los otros elementos cruciales de este proceso de creación de instituciones son el fortalecimiento del estado de derecho mediante el aumento de la eficiencia, la imparcialidad y el funcionamiento general del sistema judicial, y el fortalecimiento de las instituciones encargadas de hacer cumplir la ley a fin de frenar la delincuencia organizada y la violencia étnica y llevar todos los criminales ante la justicia."	1
"El impacto negativo de la situación en Libia seguirá aumentando, planteando una amenaza sostenida a la paz y la estabilidad en la región. China expresa su grave preocupación a este respecto."	1
"Ambos enfoques serán esenciales para enfrentar el desafío del terrorismo."	0
"Se capacitó a un total de 179 agentes de policía nacional (59 mujeres) y 93 agentes de policía de la UNMIT (12 mujeres)."	0
"Además, el 25 de junio el Consejo de Personas Eminentes presentó al Gobierno de Transición una hoja de ruta en la que se esbozaban las prioridades para una continuación exitosa de la transición: seguridad pública, justicia, elecciones, gobernanza política y medidas económicas."	0
"Está claro que no garantizar la rendición de cuentas, ofrecer reparación y permitir la reconciliación puede obstaculizar un proceso de paz y una situación posterior a un conflicto, creando, por tanto, una nueva amenaza a la paz y la seguridad."	1
"50. Recuerda su decisión de que cuando el Estado designante presente una solicitud de exclusión de la lista, el requisito de que los Estados adopten las medidas descritas en el párrafo 1 de esta resolución terminará con respecto a esa persona, grupo, empresa o entidad después de 60 días, a menos que el Comité decida por consenso antes del final de ese período de 60 días que las medidas permanecerán en vigor con respecto a ese individuo, grupo, empresa o entidad; siempre que, en los casos en que no exista consenso, el Presidente, a petición de un miembro del Comité, someterá la cuestión de si se debe eliminar de la lista a esa persona, grupo, empresa o entidad al Consejo de Seguridad para que éste adopte una decisión en un plazo de 60 días. días; y siempre que, en caso de tal solicitud, el requisito de que los Estados adopten las medidas descritas en el párrafo 1 de esta resolución permanecerá en vigor durante ese período con respecto a esa persona, grupo, empresa o entidad hasta que se resuelva la cuestión. decidido por el Consejo de Seguridad;"	0
"En la 6897ª sesión del Consejo de Seguridad, celebrada el 20 de diciembre de 2012, en relación con el examen por el Consejo del tema titulado &quot;Consolidación de la paz después de los conflictos&quot;, el Presidente del Consejo formuló la siguiente declaración en nombre del Consejo:"	0
"La responsabilidad formal comienza a los 16 años."	0
"167. Todos los Estados de la subregión han promulgado leyes de inmigración y pasaportes para regular la seguridad de los documentos de inmigración y de viaje y han establecido procedimientos para establecer la verdadera identidad de las personas antes de la expedición de los documentos de identidad."	0
"Mejor acceso de la población civil a servicios básicos, infraestructura y medios de vida."	0
"Las demandas de UNMIK y KFOR de datos sobre la presencia del ANA dentro del KPC encontraron una respuesta muy característica del comandante del Cuerpo, quien dijo que, bajo sus limitados poderes, no podía ofrecer más información."	1
"&quot;F. Las disposiciones de este Convenio no se aplicarán a ninguna persona respecto de la cual existan motivos fundados para considerar que:"	0
"16. A pesar de la derrota militar del M23, los grupos armados congoleños y extranjeros, incluidas las Fuerzas Democráticas Aliadas (ADF), las Fuerzas Democráticas para la Liberación de Ruanda (FDLR) y los numerosos grupos Mayi-Mayi, siguen representando una amenaza para la población civil. y la estabilidad y el desarrollo generales de la zona oriental de la República Democrática del Congo y la región de los Grandes Lagos."	1
"El propósito de estos ataques es, por tanto, claro: exterminar a los moderados de Siria y erradicar nuestras fuerzas sobre el terreno."	0
"Señalaron que el hecho de que Etiopía no permitiera que se llevara a cabo la demarcación total, así como las continuas y crecientes restricciones al trabajo de la MINUEE, planteaban serias dudas sobre la viabilidad a largo plazo de la Misión."	1
"Actuando en virtud del Capítulo VII de la Carta de las Naciones Unidas,"	0
"Algunos de los contaminantes podrían haber tenido efectos adversos para la salud del ganado."	0
"En África occidental, la UNOWA ha desempeñado un papel destacado en el apoyo a los esfuerzos por aplicar el Plan de Acción Regional de la Comunidad Económica de los Estados de África Occidental para abordar el creciente problema del tráfico ilícito de drogas, la delincuencia organizada y el uso indebido de drogas en África Occidental."	1
"&quot;El Consejo de Seguridad subraya que cualquier intento de desestabilizar el Chad por la fuerza es inaceptable."	1
"Sin embargo, el sistema de justicia penal en al menos cinco Estados podría mejorarse para llevar a los terroristas ante la justicia de manera más efectiva."	1
"Sin embargo, nos preocupa que la adopción de decisiones clave hasta la fecha se haya visto socavada por la falta de consenso político."	1
"La congelación de activos puede limitar a los financiadores del terrorismo, limitando su acceso al sistema bancario formal y limitando su posibilidad de asociarse con entidades comerciales legítimas."	0
"Tras la adopción de la resolución 2100 (2013) del Consejo de Seguridad por la que se establece la MINUSMA con apoyo a la preservación cultural como parte de su mandato, la UNESCO ha seguido trabajando con socios de las Naciones Unidas para integrar la salvaguardia del patrimonio cultural en las operaciones de mantenimiento de la paz y los esfuerzos de recuperación."	0
"En particular, quisiera recalcar que, como se observa en el informe, los talibanes siguen constituyendo una amenaza real para la reconstrucción y la estabilidad del país, y contener a esta organización es crucial."	1
"Al igual que otros oradores que nos precedieron, y de conformidad con la declaración formulada por el Alto Representante Ashton, condenamos el acto que provocó la muerte del Sr. Dzeković y heridas a varias otras personas durante las protestas en Mitrovica Norte el 2 de julio."	1
"Reiterando su grave preocupación por la continuación de las hostilidades por parte de milicias y grupos armados extranjeros en la parte oriental de la República Democrática del Congo y por la amenaza que representan para la celebración de elecciones en la República Democrática del Congo,"	1
"15. Al-Qaida en el Iraq (AQI) (QE.J.115.04) cambió recientemente su nombre por el de Estado Islámico del Iraq y el Levante (EIIL) para legitimar sus operaciones en la República Árabe Siria y separarse de la Marca Al Qaeda."	1
"Por lo tanto, decidieron apoyar plenamente los resultados de la mesa redonda sobre Côte d&#39;Ivoire, que se celebró en Linas Marcoussis del 15 al 24 de enero de 2003."	0
"En Zoran Kupreškić y otros, la Sala de Primera Instancia del Tribunal Internacional para la ex Yugoslavia definió la persecución como la negación manifiesta o flagrante, por motivos discriminatorios, de un derecho fundamental, establecido en el derecho internacional consuetudinario o convencional, que alcanza el mismo nivel de gravedad. como los demás actos prohibidos en el artículo 5."	1
