"en_es_GOOGLE"	"VerCoop"
"Finalmente, la sesión subrayó la necesidad de estar abiertos al establecimiento de mecanismos innovadores y trabajar hacia el establecimiento de sistemas integrales y que se refuercen mutuamente que vinculen a la CPI, cualquier posible tribunal híbrido futuro y órganos nacionales, así como los procesos penales y los programas de reparación."	1
"Decretos del Gobierno de la República de Armenia"	0
"En el caso de los delitos interétnicos, el mecanismo de aplicación de la ley también es débil."	0
"Reafirma que todas las partes en el conflicto están obligadas a cumplir las obligaciones que les impone el derecho internacional humanitario y, en particular, los Convenios de Ginebra del 12 de agosto de 1949, y que las personas que cometan u ordenen la comisión de violaciones graves de los Convenios son individualmente responsables respecto de tales incumplimientos."	1
"217. La Comisión, por ejemplo, alentaría el establecimiento de un programa nacional de reparaciones. Esto no equivaldría simplemente a una compensación monetaria. En lugar de ello, se debería considerar la gama de medidas necesarias, incluido el reconocimiento de las irregularidades, la compensación por daños económicamente evaluables, la divulgación pública completa de los hechos en cuestión (incluso mediante la difusión de este informe), el establecimiento de programas de rehabilitación y sanciones administrativas. contra personas dentro de las instituciones que tienen responsabilidad."	1
"20. En Indonesia, muchos de los implicados en ataques anteriores han sido procesados con éxito y, en los últimos años, JI ha sido eclipsado por grupos como JAT y Mujahidin Indonesia Timur (MIT) (no incluido en la lista), dirigidos por un ex miembro de JI y JAT."	0
"Anexo VII Reclamación N° 5000350 (Irán) 138"	0
"Serge Laktanov, director de Gloria Airways, afirmó que el segundo avión que llegó desde Jartum a Beni, el 9Q-CMJ, no era un avión de Gloria Airways, a pesar de estar registrado como tal en el cuaderno de bitácora RVA de Beni."	0
"Pidiendo un análisis más profundo de los objetivos compartidos por las comunidades de derechos humanos, desarrollo y seguridad, así como por el sistema de las Naciones Unidas y los Estados Miembros, el Alto Comisionado subrayó que las violaciones de los derechos humanos son a menudo una causa fundamental de los conflictos armados, como lo había sido antes. Así ha sido el caso de Somalia y Bosnia y Herzegovina."	1
"Garantizar un diálogo continuo con los países que aportan tropas y policías sobre una mayor contribución de las mujeres a los contingentes nacionales, incluso a través de reuniones organizadas para revisar las mejores prácticas para mejorar el equilibrio de género y para incorporar una perspectiva de género en el trabajo del personal uniformado en las operaciones de mantenimiento de la paz."	1
"601. Por lo tanto, se propone que se establezca una comisión internacional de indemnización compuesta por 15 miembros, 10 nombrados por el Secretario General y 5 nombrados por un organismo sudanés independiente."	1
"Reafirmando la obligación de los Estados miembros de congelar sin demora los fondos y otros activos financieros o recursos económicos de las personas que cometan o intenten cometer actos terroristas o participen en actos terroristas o faciliten su comisión; de entidades propiedad o controladas directa o indirectamente por dichas personas; y de personas y entidades que actúan en nombre o bajo la dirección de dichas personas y entidades, incluidos los fondos derivados o generados a partir de propiedades que pertenecen o están controladas directa o indirectamente por dichas personas y personas y entidades asociadas,"	1
"IV. Carga de trabajo restante en relación con los detenidos"	0
"Aunque el Gobierno logró algunos avances según el plan de acción, a saber, el despliegue de fuerzas policiales, no cumplió su compromiso de permanecer fuera de las zonas bajo control de los movimientos armados."	0
"e) La reunión inaugural del Grupo de Contacto Internacional sobre Libia, que se celebrará en Addis Abeba el 3 de diciembre de 2014. Apoyaron los esfuerzos realizados por los países vecinos y el Representante Especial del Secretario General para Libia para crear condiciones propicias para el diálogo entre todas las partes libias, con excepción de los grupos terroristas conocidos."	1
"Instrumento de adhesión depositado el 17 de junio de 1980."	0
"En su resolución 2154 (2014), aprobada el 8 de mayo de 2014, el Consejo de Seguridad observó con profundo reconocimiento cómo el Capitán Mbaye Diagne, de la Misión de Asistencia de las Naciones Unidas para Ruanda y el Senegal, salvó, desarmados y frente a un peligro extremo, a cientos de personas, o tal vez incluso mil ruandeses de la muerte durante el genocidio de 1994."	1
"El comportamiento de Etiopía fue marcadamente diferente."	0
"Decisión del Gobierno de la Federación de Rusia Nº 268, de 23 de abril de 1992, titulada &quot;Reglamento del servicio estatal de fitocuarentena&quot;."	0
"Fecha de nacimiento: 1 de enero de 1953"	0
"11. También se recibieron informes sobre niños asociados con el ELPS en Wunyik, en el estado de Bahr el Ghazal septentrional; Duar, Estado de Unidad; y Mapel, estado de Bahr el Ghazal Occidental."	0
"Exhorta a todas las partes interesadas a garantizar que la protección, los derechos y el bienestar de los niños afectados por conflictos armados se integren específicamente en todos los procesos y acuerdos de paz y en los planes y programas de recuperación y reconstrucción posconflicto."	1
"d) Emitir la declaración de riesgo excepcional a los efectos del artículo 1 c) ii) de la Convención sobre la seguridad del personal de las Naciones Unidas y el personal asociado, en situaciones en las que, según su evaluación, las circunstancias respaldarían esa declaración, e invitar a la Secretario General que asesore al Consejo de Seguridad en qué circunstancias, según su evaluación, respaldarían tal declaración;"	1
"Además de los desafíos humanitarios, la situación plantea preocupaciones de seguridad."	0
"Empresas especializadas en revisión de due diligence de clientes"	0
"&quot;El Consejo de Seguridad reconoce y alienta aún más los esfuerzos de la Liga de los Estados Árabes para contribuir a los esfuerzos colectivos encaminados a resolver pacíficamente los conflictos en el Oriente Medio, así como a promover respuestas internacionales a las transformaciones experimentadas en la región, al tiempo que reafirma su firme compromiso con la soberanía, independencia, unidad e integridad territorial de los países de la región y a los propósitos y principios de la Carta."	1
"2. El Consejo de Seguridad, en su resolución 1575 (2004), de 22 de noviembre de 2004, solicitó a los Estados Miembros, actuando por conducto de la Unión Europea o en cooperación con ella, que le informaran sobre las actividades de la misión militar de la Unión Europea en Bosnia y Herzegovina. (EUFOR), a través de los canales adecuados y al menos con una periodicidad trimestral."	1
"Tengo el honor de transmitir adjunto el informe del Comité del Consejo de Seguridad establecido en virtud de la resolución 2048 (2012) relativa a Guinea-Bissau, que contiene una reseña de las actividades del Comité entre el 1 de enero y el 31 de diciembre de 2014."	1
"Algunos miembros pidieron que el Consejo hiciera una mayor contribución a los esfuerzos para que las partes volvieran a negociar una solución biestatal y dijeron que los asentamientos israelíes socavaban las perspectivas de paz."	1
"3. Bajo la dirección de mi Representante Especial, la UNOMIG continuó sus esfuerzos por promover la estabilidad en la zona del conflicto y promover el diálogo entre las partes georgiana y abjasia sobre cuestiones políticas y de seguridad, el regreso de los desplazados internos y los refugiados y la cooperación económica. respaldado por las reuniones de alto nivel del Grupo de Amigos celebradas en Ginebra presididas por las Naciones Unidas (véase S/2003/412, párr. 3)."	0
"23. En los distritos y unidades donde la policía nacional ya ha asumido sus responsabilidades policiales primarias, la policía de la UNMIT desempeñó un papel crucial en la vigilancia y el seguimiento de los progresos de la policía nacional, al tiempo que permaneció disponible para asesorar, orientar y brindar apoyo operacional y mantener la capacidad, in extremis, para reanudar la aplicación provisional de la ley, si fuera necesario."	1
"Condenamos enérgicamente estas prácticas, que constituyen una violación flagrante del derecho internacional y las normas humanitarias. Por lo tanto, hacemos un llamado a la comunidad internacional, al Cuarteto y a todos los demás interesados a que intervengan de manera inmediata y decisiva para instar a Israel a poner fin a estas acciones, que plantean una grave amenaza a la paz y la seguridad en el Oriente Medio. La violencia sólo engendra violencia. La región quedará atrapada en un círculo vicioso del que le resultará difícil salir."	0
