"en_ar_TRANSFORMERS"	"MatCoop"
"ولم يكن هناك سوى 30 شخصاً من أصل 888 شخصاً غائبين دون إذن."	0
"وبدأ جنود آخرون يضربون النساء الأربع الأخريات، بمن فيهن الشاهد."	0
"وردا على موجة العنف هذه، قامت البعثة والشرطة الوطنية الهايتية بعدة عمليات ناجحة لإنقاذ المختطفين، واعتقل عدد كبير من الخاطفين المشتبه فيهم."	1
"وواصلت اللجنة النظر في ثلاثة طلبات للإعفاء: يتعلق الطلب الأول باقتراح مقدم من وكالة متخصصة تابعة للأمم المتحدة لتقديم المساعدة التقنية إلى جمهورية إيران الإسلامية؛ ويتعلق الثاني بطلب تلقته إحدى الدول من مركز الإجراءات المتعلقة بالألغام التابع لجمهورية إيران الإسلامية اقترح فيه التعاون مع تلك الدولة في ميدان الإجراءات المتعلقة بالألغام؛ ويتعلق الطلب الثالث بطلب تلقته دولة من جمهورية إيران الإسلامية للحصول على تدريب تقني للقوات المسلحة الإيرانية."	1
"\" ويعرب مجلس الأمن أيضا عن قلقه إزاء تصاعد التوترات في منطقة إيتوري ويدعو جميع الأطراف إلى ممارسة ضبط النفس."	0
"205 - وتتأهب دول المنطقة دون الإقليمية بشدة للتهديدات الإرهابية التي تواجهها، وقد استثمرت موارد هائلة في توسيع الأطر القانونية، وإنشاء مؤسسات مكافحة الإرهاب وتعزيزها، والجهود الرامية إلى تعزيز قدرات وكالات إنفاذ القانون والاستخبارات."	1
"4 - يحث المديرية التنفيذية على مواصلة تعزيز دورها في تيسير تقديم المساعدة التقنية لتنفيذ القرار 1373 (2001) بهدف زيادة قدرات الدول الأعضاء والمناطق على مكافحة الإرهاب عن طريق تلبية احتياجاتها في مجال مكافحة الإرهاب، بالتعاون الوثيق مع فرقة العمل المعنية بالتنفيذ في مجال مكافحة الإرهاب، وكذلك مع مقدمي المساعدة الثنائية والمتعددة الأطراف، ويرحب بالنهج المركز والإقليمي الذي تتبعه المديرية التنفيذية في هذا العمل؛"	1
"وسيواصل رصد تطورات الحالة الأمنية على طول الحدود بين جمهورية أفريقيا الوسطى والكاميرون وتشاد، وكذلك بين السودان وجمهورية الكونغو الديمقراطية، من أجل الحيلولة دون امتداد حالات الصراع الخطيرة أو الأزمات الإنسانية من بلد إلى آخر."	1
"وعليه، يجب على المجتمع الدولي أن يتخذ التدابير اللازمة لمنع إسرائيل من الاستمرار في سياستها الهدامة المؤسفة التي بدأتها في غزة، وأن يؤكد رفضه لكل هذه الممارسات الإسرائيلية التي تشكل انتهاكا للقانون الدولي والقانون الإنساني الدولي."	0
"قرار مجلس الأمن 1820 (2008)، الفقرة 8 من الديباجة 8"	0
"' 3` التعاون مع المنظمات الدولية، بما فيها لجنتا مجلس الأمن المنشأتان عملا بالقرارين 1267 (1999) و 1373 (2001)؛"	1
"وبالمثل، من المهم، فيما يتعلق بالمستفيدين من التعويضات، النظر إلى أبعد من الضحايا الأفراد والنظر أيضاً في المجتمعات المتأثرة."	1
"وخلال اجتماعي مع السلطات الكونغولية على أعلى مستوى، بما في ذلك مع الرئيس كابيلا، طرحت عليها المسائل المتعلقة بالإجراءات القانونية الواجبة في المحاكمات واستخدام عقوبة الإعدام."	0
"68 - الحالة في الأراضي العربية المحتلة (4 أيار/مايو 1976؛ 13 تموز/يوليه 1998)."	0
"4 - يحيل أمين المظالم أيضا على الفور طلب الرفع من القائمة إلى فريق الرصد، الذي يزود أمين المظالم في غضون أربعة أشهر بما يلي:"	0
"وستتضمن هذه التدابير مزيدا من العمل لزيادة قدرة اللجنة، بما في ذلك من خلال تعزيز التعاون مع لجنة الجزاءات المفروضة على تنظيم القاعدة وحركة الطالبان المنشأة عملا بالقرار 1267 (1999) واللجنة المنشأة عملا بالقرار 1540 (2004)."	1
"”إن إيجاد وسائل كافية ومرنة لدعم السلام الانتقالي وأنشطة إدارة الأزمات، مثل حماية المدنيين، بمن فيهم موظفو الأمم المتحدة وموظفو المساعدة الإنسانية، ونزع سلاح المقاتلين السابقين وتسريحهم وإعادة إدماجهم، وإنهاء الإفلات من العقاب، وبناء المؤسسات العامة والعدالة الانتقالية، فضلا عن تعزيز حقوق الإنسان وحمايتها وإدماج منظور جنساني، أمور أساسية لكفالة السلام الدائم بعد انتهاء الصراع."	1
"وفي 7 كانون الأول/ديسمبر، استمع المجلس إلى إحاطتين من رئيس المحكمة الدولية ليوغوسلافيا السابقة، تيودور ميرون، ورئيس المحكمة الجنائية الدولية لرواندا، خالدة رشيد خان، أبرزا فيهما إسهامات هاتين المحكمتين في القانون الجنائي الدولي، ولكنهما حذرا من أن الموارد المحدودة، وعدم تعاون الدول في المجالات الحاسمة، والتحديات المستمرة في مجال التوظيف، تهدد نجاحهما في إنجاز عملهما."	0
"وخلال شهر آذار/مارس 2004، أفادت التقارير باغتصاب أكثر من 20 امرأة وفتاة خلال الهجمات التي شنتها القوات الحكومية والجنجويد على كورما في شمال دارفور."	0
