"en_es_GOOGLE"	"MatCoop"
"8. La Dirección Ejecutiva, actuando junto con donantes y otras organizaciones asociadas relevantes, intensificará sus enfoques regionales y subregionales para implementar iniciativas ya lanzadas o planificadas en las áreas de prevención del abuso del sector sin fines de lucro para financiar el terrorismo, el movimiento fronterizo de dinero en efectivo y otros instrumentos negociables al portador, la mejora de las capacidades antiterroristas de los agentes de policía y los fiscales, el control y la gestión fronterizos eficaces y la promoción de la cooperación entre las entidades subregionales pertinentes."	1
"La campaña electoral, que acababa de comenzar, se rigió por la Ley Electoral y el Reglamento del Órgano Conjunto de Gestión Electoral y fue supervisada por observadores internacionales."	1
"22. Reconoce también la necesidad de una orientación operativa integral sobre las tareas y responsabilidades de las misiones de mantenimiento de la paz en la implementación de los mandatos de protección de civiles y solicita al Secretario General que la desarrolle, en estrecha consulta con los Estados Miembros, incluidos los países que aportan contingentes y policías y otros actores relevantes, un concepto operativo para la protección de los civiles e informar sobre los avances realizados;"	1
"390. Como se señaló anteriormente, según el derecho internacional consuetudinario, el delito de saqueo o pillaje es un crimen de guerra."	0
":: Normas de carácter general a que se refiere el artículo 140 de la Ley General de Instituciones y Sociedades Mutuales de Seguros;"	0
"Como parte del plan, se hicieron importantes esfuerzos para incluir a miembros elegibles de comunidades minoritarias."	1
"Aplicar su política de género para 2003-2007 estableciendo ocho compromisos reforzados con las mujeres para garantizar la seguridad alimentaria y la incorporación de la perspectiva de género en las actividades apoyadas por el PMA, los programas de seguridad alimentaria del PMA y sus asociados y los programas en apoyo de las operaciones de mantenimiento de la paz de las Naciones Unidas."	1
"He solicitado que la BINUCA continúe sus esfuerzos para apoyar al Gobierno en su esfuerzo por obtener asistencia bilateral para el desarrollo de capacidades para sus fuerzas nacionales."	1
"Por ejemplo, los residentes de la zona de Naktuka, en el subdistrito de Nitibe, informaron que el 29 de mayo un grupo de unos 20 soldados indonesios desmanteló parcialmente dos estructuras construidas por el Gobierno de Timor-Leste en esta zona no resuelta."	0
"Rumania subraya una vez más que cualquier acto terrorista es inaceptable y debe ser condenado."	0
"2. Recuerda a este respecto que los periodistas, los profesionales de los medios de comunicación y el personal asociado que realicen misiones profesionales peligrosas en zonas de conflicto armado serán considerados civiles y serán respetados y protegidos como tales, siempre que no realicen ninguna acción que afecte negativamente a su condición de civiles . Esto se entiende sin perjuicio del derecho de los corresponsales de guerra acreditados ante las fuerzas armadas al estatuto de prisioneros de guerra previsto en el artículo 4.A.4 del Tercer Convenio de Ginebra;"	1
"60. Decide, a fin de ayudar al Comité a cumplir su mandato y apoyar al Ombudsman, prorrogar el mandato del actual Equipo de Vigilancia con sede en Nueva York y de sus miembros, establecido de conformidad con el párrafo 7 de la resolución 1526 (2004). ), por un nuevo período de treinta meses, bajo la dirección del Comité con las responsabilidades indicadas en el anexo I, y solicita al Secretario General que adopte las disposiciones necesarias a tal efecto;"	1
"b) Mejorar los marcos legislativos y reglamentarios para luchar contra la financiación del terrorismo, incluso penalizando la financiación del terrorismo, adoptando las medidas necesarias para congelar fondos sin demora y realizando evaluaciones de riesgos del sector sin fines de lucro;"	1
"2. La asignación del total de los ingresos petroleros recibidos desde el inicio hasta la fecha y los gastos correspondientes son los siguientes:"	0
"En ocho Estados se aplican medidas para prevenir el movimiento transfronterizo ilegal de personas, y nueve vigilan y controlan eficazmente la importación y exportación de armas y explosivos."	1
"Pero, aunque el Equipo no evalúa que el asesoramiento técnico paramilitar disponible en Internet represente una amenaza a la par del entrenamiento en la vida real, el potencial aumentará a medida que mejore la calidad del asesoramiento."	0
"197. La mayoría de los Estados de la subregión han promulgado leyes que regulan la importación y exportación de armas."	1
"6. Mohammad Faraj ibn Abdulkader, 30 años, residente en Saliheen"	0
"c) Continuar trabajando con organizaciones y Estados internacionales y regionales para promover un mayor acceso y conectividad entre los organismos encargados de hacer cumplir la ley a las bases de datos nacionales e internacionales sobre delitos y lucha contra el terrorismo en los puestos de control fronterizos de entrada y salida. E. Cooperación internacional"	1
"Actualmente, el régimen de sanciones no está dirigido a las capacidades de mando, control, comunicaciones e información de los grupos incluidos en la lista."	0
"5. Además, se afirma respetuosamente que existen otros métodos más rápidos y sencillos que garantizarán que las víctimas de actos criminales en Ruanda reciban una compensación justa."	1
"La comisión trabajó durante dos años, durante los cuales identificó más de 800 lugares de detención, unos 50.000 casos de tortura y 200.000 muertes, y unos 2 millones de personas desplazadas como resultado de la depuración étnica, y llevó a cabo una amplia investigación sobre violaciones sistemáticas, incluidas más de 500 declaraciones juradas de víctimas que identificaron a sus perpetradores."	0
"Se espera que en octubre se despliegue una octava unidad de policía constituida de Nigeria."	1
"Subraya el papel de la Alta Autoridad de Medios de Comunicación, el Comité Internacional de Personas Eminentes y el Comité Internacional de Apoyo a la Transición (CIAT) en la promoción de una conducción fluida del proceso electoral y un clima político tranquilo y reafirma su apoyo a ellos."	1
"9.A. EQUIPOS, MONTAJES Y COMPONENTES"	0
"Todos los Estados de la subregión son miembros de INTERPOL y han establecido oficinas centrales nacionales."	1
"48. La situación en Myanmar (15 de septiembre de 2006; 2 de mayo de 2008)."	0
"Perspectivas de género integradas en el diseño e implementación de evaluaciones ambientales posconflicto."	1
"8. El objetivo del estudio es presentar las tendencias generales actuales en la aplicación de la resolución con miras a identificar vulnerabilidades regionales o áreas en las que grupos de Estados enfrentan dificultades particulares de aplicación y, por lo tanto, podrían beneficiarse de un enfoque regional o subregional para contrarrestar las consecuencias. terrorismo."	1
"China, Estados Unidos de América, Federación de Rusia, Francia, Reino Unido de Gran Bretaña e Irlanda del Norte: proyecto de resolución"	0
"La Organización de Cooperación Islámica pide que se ponga fin a la ocupación militar israelí del territorio palestino, incluida Jerusalén Oriental, y a las acciones ilegales de la potencia ocupante que se han cobrado la vida de miles de civiles, han infligido una destrucción masiva y han exacerbado los problemas socioeconómicos y penurias humanitarias del pueblo palestino en violación del derecho internacional, incluido el derecho humanitario y el derecho de los derechos humanos."	0
"El Gobierno ha cooperado en programas para capacitar a la policía en el derecho de los derechos humanos, pero hay poca evidencia de que haya cumplido con responsabilizarlos de su cumplimiento."	1
"Sin embargo, los Estados del Caribe han adoptado el Tratado del Caribe sobre asistencia judicial recíproca en asuntos penales graves (incluidos los delitos relacionados con el terrorismo, la financiación del terrorismo, el blanqueo de dinero y el tráfico de drogas)."	1
"17. Las exenciones a la prohibición de viajar permiten viajar cuando el Comité determina que dicho viaje está justificado por motivos de necesidad humanitaria, incluidas obligaciones religiosas, o cuando el Comité concluye que una exención promovería los objetivos de las resoluciones del Consejo para la paz y la paz nacional. la reconciliación en Costa de Marfil y la estabilidad en la región."	1
"En noviembre, la Unidad de Fusión de Información de Todas las Fuentes inició los trabajos de construcción para establecer una unidad dentro del nuevo campamento de Tombuctú."	1
"66. El fortalecimiento de las instituciones del estado de derecho en Haití, incluida la reforma de la Policía Nacional de Haití, es esencial para el mantenimiento efectivo de la estabilidad interna y la extensión de la autoridad del Estado."	1
"Por ejemplo, en 2009, Túnez enmendó la Ley Nº 2003-75, que tipifica como delito la incitación a cometer actos terroristas, para separar la &quot;incitación al odio&quot; y la &quot;radicalización religiosa&quot; de los delitos terroristas."	1
