"en_es_TRANSFORMERS"	"VerCoop"
"6. Recuerda las obligaciones a que se hace referencia en el apartado e) del párrafo 2 de la parte dispositiva de la resolución 1373 (2001) y las recuerda en particular con respecto a los ataques terroristas contra el personal, el personal de mantenimiento de la paz y las instalaciones de las Naciones Unidas;"	1
"51. La situación en Malí (4 de abril de 2012; 8 de octubre de 2014)."	0
"h) Universidad de Leiden, Países Bajos, Sultán de Omán, Cátedra de Estudios Orientales;"	0
"13. Alienta a la Interpol a que intensifique sus esfuerzos con respecto a la amenaza de los combatientes terroristas extranjeros y a que recomiende o ponga en marcha recursos adicionales para apoyar y alentar la adopción de medidas nacionales, regionales e internacionales para vigilar e impedir el tránsito de combatientes terroristas extranjeros, como la ampliación del uso de las notificaciones especiales de la INTERPOL para incluir a los combatientes terroristas extranjeros;"	1
"Recordando la aprobación de la resolución 2122 y reafirmando la intención de prestar más atención a las cuestiones relativas a la mujer, la paz y la seguridad en todas las esferas temáticas pertinentes de su programa, incluidas las amenazas a la paz y la seguridad internacionales causadas por actos terroristas,"	1
"desempeñar las funciones y los servicios de carácter civil previstos en el artículo 33; y"	0
"El resultado políticamente muy significativo de la reunión de alto nivel del Consejo de Seguridad sobre la lucha contra el terrorismo celebrada el 20 de enero de 2003 en Nueva York ha aumentado el reconocimiento de que el papel central en la lucha contra este peligro mundial corresponde a las Naciones Unidas."	1
"Acojo con beneplácito las medidas adoptadas por la Unión Africana y los países de la región afectados por el LRA para definir mejor una estrategia coordinada para tratar con el grupo armado y mejorar la protección de los civiles."	1
"Tras su fusión con el Centro de Unidad del Partido Comunista de Nepal (Masal) el 13 de enero de 2009, el CPNM pasó a llamarse Partido Comunista Unificado de Nepal-Maoísta (UCPN-M)."	0
"El Consejo de Seguridad observa con preocupación que el terrorismo sigue constituyendo una grave amenaza para la paz y la seguridad internacionales, el disfrute de los derechos humanos y el desarrollo social y económico de los Estados y socava la estabilidad y la prosperidad mundiales, que esta amenaza se ha vuelto más difusa, con el aumento, en diversas regiones del mundo, de los actos terroristas, incluidos los motivados por la intolerancia y el extremismo, y reafirma su determinación de combatir por todos los medios, de conformidad con la Carta de las Naciones Unidas y el derecho internacional, incluidos los derechos humanos, el derecho internacional de los refugiados y el derecho humanitario aplicables, las amenazas a la paz y la seguridad internacionales causadas por actos terroristas."	0
"d) Emitir la declaración de riesgo excepcional a los efectos del inciso ii) del apartado c) del artículo 1 de la Convención sobre la Seguridad del Personal de las Naciones Unidas y el Personal Asociado, en situaciones en que, en su evaluación, las circunstancias justifiquen dicha declaración, e invitar al Secretario General a que asesore al Consejo de Seguridad, en los casos en que, en su evaluación, las circunstancias apoyen dicha declaración;"	1
"1. Encomia los esfuerzos constantes de la Unión Africana, en particular el Presidente Olusegun Obasanjo de Nigeria, Presidente de la Unión Africana, y el Presidente Thabo Mbeki de la República de Sudáfrica, Mediador de la Unión Africana, la Comunidad Económica de los Estados de África Occidental (CEDEAO) y los dirigentes de la región para promover la paz y la estabilidad en Côte d'Ivoire, y reitera su pleno apoyo a esos esfuerzos;"	1
"Si bien las tasas de malnutrición son más graves en el norte, la mayoría de los niños malnutridos (85%) se encuentran en las regiones meridionales de Malí, donde la densidad de población es mucho mayor."	0
"El Consejo de Seguridad reconoce la importante función de buenos oficios del Secretario General y alienta al Secretario General a que siga utilizando la mediación con la mayor frecuencia posible para ayudar a resolver los conflictos por medios pacíficos, trabajando en coordinación y en estrecha colaboración con las organizaciones regionales y subregionales pertinentes a ese respecto, según proceda."	1
"4. Además, de conformidad con la orientación normativa aprobada por el Comité el 25 de mayo de 2006, la Dirección Ejecutiva también debería seguir asesorando al Comité sobre cuestiones relacionadas con las normas internacionales de derechos humanos, el derecho de los refugiados y el derecho humanitario en relación con la determinación y aplicación de medidas eficaces para aplicar la resolución 1373 (2001), así como sobre formas de asegurar que las medidas que adopten los Estados Miembros para aplicar las disposiciones de la resolución 1624 (2005) se ajusten a las obligaciones que les incumben en virtud del derecho internacional, en particular las normas internacionales de derechos humanos, el derecho de los refugiados y el derecho humanitario."	1
"Aunque esta recomendación se dirige principalmente a futuras listas, el Comité tal vez desee proporcionar orientaciones más específicas y específicas a los Estados en los que se sepa que ya se han producido esas transferencias."	1
"Acogiendo con beneplácito el establecimiento de la Oficina del Ombudsman de conformidad con la resolución 1904 (2009) y la función que ha desempeñado desde su creación, observando la importante función de la Ombudsman en el mejoramiento de la equidad y la transparencia, recordando el firme compromiso del Consejo de Seguridad de asegurar que la Oficina del Ombudsman pueda seguir desempeñando su función con eficacia, de conformidad con su mandato, y recordando también la Declaración del Presidente del Consejo de Seguridad (S/PRST/2011/5), de 28 de febrero de 2011,"	1
"139. Este enfoque en dos partes -- que utiliza las restricciones de ámbito de Schengen para excluir a las personas incluidas en la lista de fuera de la zona de Schengen, manteniendo al mismo tiempo las restricciones nacionales para limitar la circulación de los extranjeros incluidos en la lista dentro de la zona -- puede servir de modelo para otros Estados en las regiones establecidas o en desarrollo libres de fronteras o de visados."	1
"Las unidades de policía constituidas proporcionan capacidad de control de multitudes en caso de manifestaciones ilegales o incontroladas y protegen al personal, las instalaciones y los bienes de las Naciones Unidas dentro de sus respectivas zonas de responsabilidad."	0
"Según el Irán, su análisis de las imágenes satelitales y los datos meteorológicos revela claramente que el hollín se encontraba principalmente en las provincias meridional y sudoccidental del Irán."	0
"ii) materiales que no pudieron entregarse"	0
"Dicho esto, en varias intervenciones se señaló el posible papel del Consejo en esta esfera, que podría ir más allá del establecimiento de programas internacionales de reparación, hasta la autorización de la utilización de bienes congelados en virtud de regímenes de sanciones para efectuar reparaciones, así como el posible apoyo a los programas nacionales de reparación."	1
"1. La documentación completa relativa a las normas laborales árabes e internacionales;"	0
"Además, en principio, el establecimiento de una línea jerárquica entre la Oficina del Ombudsman y la Secretaría sobre cuestiones sustantivas representa una incursión directa y significativa en la independencia de la Oficina, tanto desde el punto de vista de la percepción como en la práctica."	1
"[C]aloja a las partes en los conflictos armados a que tomen todas las precauciones posibles para proteger a la población civil, incluidos los niños, de los efectos de las minas terrestres y otros restos explosivos de guerra y, a este respecto, alienta a la comunidad internacional a que apoye las iniciativas de los países para la remoción de minas terrestres y otros restos explosivos de guerra y a que preste asistencia para la atención, rehabilitación y reintegración económica y social de las víctimas, incluidas las personas con discapacidad;"	0
"2. La situación en el Oriente Medio"	0
"El Consejo de Seguridad reconoce la necesidad de que los organismos humanitarios colaboren sistemáticamente con todas las partes en los conflictos armados con fines humanitarios, incluidas las actividades encaminadas a garantizar el respeto del derecho internacional humanitario."	1
