id,ar_en_DEEP_to_ar_difference_general_rarity,ar_en_DEEP_to_ar_difference_genre_rarity,ar_en_DEEPL_to_ar_difference_general_rarity,ar_en_DEEPL_to_ar_difference_genre_rarity,ar_en_GOOGLE_to_ar_difference_general_rarity,ar_en_GOOGLE_to_ar_difference_genre_rarity,ar_en_TRANSFORMERS_to_ar_difference_general_rarity,ar_en_TRANSFORMERS_to_ar_difference_genre_rarity
2011/s/2011/463/341:4,-0.24759615384615385,-0.0913461538461538,-0.29020979020979026,-0.09324009324009319,-0.24759615384615385,-0.0913461538461538,-0.29020979020979026,-0.0629370629370629
2008/s/2008/258/72:2,-0.3184754521963825,-0.1479328165374677,-0.345959595959596,-0.17171717171717168,-0.353864734299517,-0.1727053140096618,-0.33212560386473433,-0.1727053140096618
2005/s/2005/572/255:3,-0.28055555555555556,-0.1481481481481481,-0.2555555555555556,-0.1481481481481481,-0.28055555555555556,-0.1481481481481481,-0.28055555555555556,-0.1481481481481481
2013/s/prst/2013/13/10:2,-0.37272727272727285,-0.0681818181818181,-0.32560296846011133,-0.0681818181818181,-0.37272727272727285,-0.0681818181818181,-0.375222816399287,-0.0681818181818181
2014/s/prst/2014/3/75:1,-0.28030303030303033,-0.04966329966329959,-0.30594405594405594,-0.0681818181818181,-0.28030303030303033,-0.04966329966329959,-0.31734006734006737,-0.0681818181818181
2005/s/2005/604/91:5,-0.27777777777777785,-0.2222222222222222,-0.32905982905982917,-0.3333333333333333,-0.27777777777777785,-0.2222222222222222,-0.35529715762273906,-0.3333333333333333
2006/s/2006/822/278:1,-0.35944700460829493,-0.0817972350230414,-0.3142857142857143,-0.07857142857142849,-0.3476190476190477,-0.04523809523809519,-0.4201680672268908,-0.0903361344537815
2004/s/res/1526_2004_/21:1,-0.29081177520071366,-0.2029438001784121,-0.2520242914979757,-0.2176113360323886,-0.29081177520071366,-0.2029438001784121,-0.3166522864538396,-0.2368421052631578
2014/s/2014/913/42:2,-0.2679156908665106,-0.1967213114754098,-0.274264897215717,-0.1967213114754098,-0.2679156908665106,-0.1967213114754098,-0.26620993393687303,-0.1967213114754098
2005/s/2005/673/12:2,-0.22222222222222227,-0.0944444444444445,-0.24521072796934867,-0.0938697318007663,-0.22222222222222227,-0.0944444444444445,-0.2604735883424409,-0.07832422586520951
2014/s/2014/914/14:3,-0.22377622377622378,-0.0909090909090909,-0.09090909090909088,-0.0909090909090909,-0.22377622377622378,-0.0909090909090909,-0.20454545454545447,-0.0909090909090909
2004/s/2004/642/48:1,-0.34054054054054056,-0.0881081081081081,-0.3160507446221733,-0.087699944842802,-0.34054054054054056,-0.0881081081081081,-0.34054054054054056,-0.0881081081081081
1994/s/res/918_1994_/21:1,-0.28375,-0.28,-0.28375,-0.28,-0.28375,-0.28,-0.28375,-0.28
2011/s/2011/298/19:1,-0.279322033898305,-0.1161581920903955,-0.16587941094748543,-0.08752431230897481,-0.26598870056497176,-0.10282485875706221,-0.18432203389830504,-0.0861581920903955
2014/s/2014/41/63:1,-0.32952380952380955,-0.4914285714285714,-0.18452380952380953,-0.4464285714285714,-0.22128851540616246,-0.453781512605042,-0.16246498599439774,-0.5126050420168067
2005/s/2005/60/502:5,-0.18049886621315198,-0.13922902494331071,-0.17393320964749537,-0.13821892393320973,-0.19855442176870747,-0.12117346938775511,-0.17393320964749537,-0.13821892393320973
2014/s/2014/571/8:1,-0.4753846153846154,-0.1538461538461538,-0.4446529080675423,-0.1538461538461538,-0.4753846153846154,-0.1538461538461538,-0.4753846153846154,-0.1538461538461538
2014/s/2014/419/47:1,-0.34469696969696967,-0.2727272727272727,-0.29545454545454547,-0.2727272727272727,-0.34469696969696967,-0.2727272727272727,-0.29593810444874274,-0.2727272727272727
2014/s/2014/740/41:3,-0.42105263157894735,-0.3157894736842105,-0.3684210526315789,-0.3157894736842105,-0.42105263157894735,-0.3157894736842105,-0.34795321637426896,-0.3099415204678362
2005/s/2005/68/16:1,-0.34835164835164834,-0.31758241758241756,-0.31025641025641026,-0.3461538461538461,-0.34835164835164834,-0.31758241758241756,-0.4054945054945055,-0.31758241758241756
2008/s/2008/324/97:3,-0.14321450906816763,-0.1832395247029394,-0.1282051282051282,-0.1282051282051282,-0.1800834824090638,-0.16338700059630298,-0.1501831501831502,-0.184981684981685
2011/s/2013/467/68:5,-0.19999999999999996,-0.2,-0.09999999999999998,-0.1666666666666666,-0.19999999999999996,-0.2,-0.19999999999999996,-0.2
2011/s/2011/463/386:1,-0.20802005012531338,-0.21553884711779447,-0.255639097744361,-0.21553884711779447,-0.255639097744361,-0.21553884711779447,-0.2929061784897025,-0.2631578947368421
2005/s/2005/60/779:6,-0.5104895104895105,-0.26515151515151525,-0.5401337792642141,-0.26811594202898553,-0.5183946488294315,-0.26811594202898553,-0.5384615384615385,-0.2564102564102564
2006/s/2006/154/242:1,-0.2838874680306906,-0.1547314578005115,-0.27116212338593976,-0.1520803443328551,-0.2838874680306906,-0.1547314578005115,-0.23109243697478998,-0.1526610644257703
2012/s/prst/2012/23/18:1,-0.4001236858379716,-0.2350030921459493,-0.4192624418188329,-0.2653061224489796,-0.4001236858379716,-0.2350030921459493,-0.4376417233560091,-0.2653061224489796
2011/s/res/1988_2011_/66:1,-0.3598214285714286,-0.1875,-0.25,-0.1875,-0.32612179487179493,-0.1875,-0.34375,-0.1875
2005/s/2005/60/120:2,-0.2708333333333333,-0.1875,-0.2988505747126437,-0.1875,-0.2708333333333333,-0.1875,-0.26315789473684215,-0.1699561403508772
2014/s/prst/2014/3/347:1,-0.5448916408668731,-0.0588235294117647,-0.548265460030166,-0.0588235294117647,-0.5448916408668731,-0.0588235294117647,-0.548265460030166,-0.0588235294117647
2005/s/2005/699/206:1,-0.2512077294685991,-0.20338164251207733,-0.288888888888889,-0.2444444444444444,-0.2512077294685991,-0.20338164251207733,-0.2828282828282829,-0.24191919191919192
2010/s/prst/2010/25/853:1,-0.19680751173708932,-0.0659154929577465,-0.20231884057971022,-0.08,-0.2093693693693694,-0.08,-0.1958558558558559,-0.08
2006/s/prst/2006/28/6:2,-0.10616929698708752,-0.11190817790530841,-0.0722326454033771,-0.0938086303939962,-0.10616929698708752,-0.11190817790530841,-0.1414634146341463,-0.113588850174216
2000/s/2000/1196/39:1,-0.23076923076923084,-0.1538461538461538,-0.3296703296703297,-0.1538461538461538,-0.11538461538461542,-0.1538461538461538,-0.2820512820512821,-0.1538461538461538
2009/s/prst/2009/1/181:1,-0.4093567251461988,-0.1052631578947368,-0.4219015280135823,-0.1052631578947368,-0.4093567251461988,-0.1052631578947368,-0.444078947368421,-0.1052631578947368
2008/s/prst/2008/45/9:1,-0.18939393939393945,-0.0833333333333333,-0.18939393939393945,-0.0833333333333333,-0.18939393939393945,-0.0833333333333333,-0.20833333333333337,-0.0833333333333333
2006/s/res/1735_2006_/147:1,-0.28620689655172415,-0.1,-0.28620689655172415,-0.1,-0.28620689655172415,-0.1,-0.28620689655172415,-0.1
2005/s/2005/699/83:1,-0.3706140350877194,-0.168859649122807,-0.39376218323586754,-0.17348927875243658,-0.3706140350877194,-0.168859649122807,-0.3456140350877194,-0.1771929824561403
2011/s/2011/245/51:2,-0.23284823284823286,-0.027027027027027,-0.22475106685633006,-0.027027027027027,-0.23284823284823286,-0.027027027027027,-0.2722478576137113,-0.027027027027027
2013/s/prst/2013/13/13:2,-0.39173405211141066,0.0,-0.3838095238095238,0.0,-0.39173405211141066,0.0,-0.3838095238095238,0.0
2014/s/2014/944/11:1,-0.4145299145299145,-0.2735042735042735,-0.3981900452488688,-0.2669683257918552,-0.4145299145299145,-0.2735042735042735,-0.5256410256410257,-0.3846153846153846
2005/s/2005/60/209:4,-0.5,-0.4615384615384615,-0.5,-0.4615384615384615,-0.5,-0.4615384615384615,-0.5,-0.4615384615384615
2010/s/2010/529/37:1,-0.3701298701298702,-0.2272727272727272,-0.2055335968379447,-0.2272727272727272,-0.3701298701298702,-0.2272727272727272,-0.268939393939394,-0.1856060606060606
2005/s/2005/572/213:1,-0.49020274096726696,-0.24091063540604818,-0.47971781305114636,-0.24021164021164018,-0.49020274096726696,-0.24091063540604818,-0.45475248711494665,-0.23984178353110389
2014/s/2014/740/7:2,-0.09191176470588241,-0.1599264705882353,-0.11422413793103448,-0.14978448275862072,-0.09191176470588241,-0.1599264705882353,-0.1291666666666667,-0.1854166666666667
2014/s/2014/276/115:1,-0.2547169811320755,-0.2372641509433963,-0.261904761904762,-0.2273809523809524,-0.23076923076923078,-0.23653846153846161,-0.2358490566037736,-0.25613207547169825
2005/s/2005/61/106:1,-0.4305555555555556,-0.2222222222222222,-0.22222222222222227,-0.1388888888888889,-0.4305555555555556,-0.2222222222222222,-0.32478632478632485,-0.2222222222222222
2012/s/2012/373/105:1,-0.022883295194508046,-0.1739130434782608,-0.11857707509881427,-0.1739130434782608,-0.022883295194508046,-0.1739130434782608,0.017786561264822143,-0.1739130434782608
2014/s/prst/2014/3/781:1,-0.21542163632559108,-0.1306758736137268,-0.1457631874298541,-0.1078843995510663,-0.21542163632559108,-0.1306758736137268,-0.1998595401789014,-0.1240112367856879
2005/s/2005/604/38:4,-0.2666666666666667,-0.2,-0.2666666666666667,-0.2,-0.2666666666666667,-0.2,-0.2666666666666667,-0.2
2010/s/prst/2010/25/888:1,-0.39721829325789726,-0.16867043847241858,-0.38175494917067954,-0.1448635634028892,-0.39721829325789726,-0.16867043847241858,-0.39743589743589747,-0.1565934065934066
2005/s/2005/60/83:1,-0.3,-0.125,-0.3,-0.125,-0.3,-0.125,-0.3,-0.125
1999/s/prst/1999/6/15:1,-0.3647058823529412,-0.25,-0.3894736842105264,-0.1973684210526316,-0.40952380952380957,-0.25,-0.4888888888888889,-0.25
2014/s/2014/501/25:4,-0.3929824561403509,-0.2105263157894736,-0.3929824561403509,-0.2105263157894736,-0.3672248803827751,-0.2105263157894736,-0.3804824561403509,-0.2105263157894736
2005/s/2005/60/901:2,-0.2546583850931677,-0.238095238095238,-0.2857142857142857,-0.238095238095238,-0.2546583850931677,-0.238095238095238,-0.3085714285714285,-0.238095238095238
2012/s/prst/2012/23/17:1,-0.12173913043478257,-0.1339130434782608,-0.1755852842809365,-0.1739130434782608,-0.12173913043478257,-0.1339130434782608,-0.21404682274247488,-0.1739130434782608
2013/s/prst/2013/11/12:1,-0.3504968383017164,-0.073170731707317,-0.3319783197831978,-0.0453929539295393,-0.3504968383017164,-0.073170731707317,-0.2832254853160777,0.0084619213539074
2014/s/2014/935/26:1,-0.3338334583645912,-0.2438109527381846,-0.29861751152073734,-0.2903225806451613,-0.3338334583645912,-0.2438109527381846,-0.3156059285091543,-0.2903225806451613
2006/s/2006/822/137:7,-0.18055555555555558,-0.1388888888888889,-0.2361111111111111,-0.1388888888888889,-0.2039473684210527,-0.14473684210526322,-0.2565789473684211,-0.14473684210526322
2005/s/2005/642/56:2,-0.409502262443439,-0.2850678733031674,-0.4153846153846154,-0.2615384615384615,-0.409502262443439,-0.2850678733031674,-0.40109890109890123,-0.282967032967033
2006/s/2006/822/276:1,-0.15765765765765768,-0.2162162162162162,-0.1368243243243243,-0.2162162162162162,-0.15765765765765768,-0.2162162162162162,-0.18432432432432427,-0.1962162162162162
2012/s/2012/79/22:1,-0.3325602968460112,-0.0909090909090909,-0.3325602968460112,-0.0909090909090909,-0.3325602968460112,-0.0909090909090909,-0.312152133580705,-0.0909090909090909
2012/s/2012/168/4:3,-0.3047463175122749,-0.2576104746317513,-0.3047463175122749,-0.22684124386252047,-0.3047463175122749,-0.2576104746317513,-0.35700876095118894,-0.2897371714643305
2005/s/2005/60/192:1,-0.48875562218890556,-0.3043478260869565,-0.44565217391304346,-0.2730978260869565,-0.48875562218890556,-0.3043478260869565,-0.5104669887278583,-0.3043478260869565
2008/s/2008/251/14:3,-0.41666666666666663,-0.20833333333333331,-0.41666666666666663,-0.20833333333333331,-0.41666666666666663,-0.20833333333333331,-0.41666666666666663,-0.20833333333333331
2010/s/2010/529/78:2,-0.23252688172043012,-0.125,-0.16666666666666663,-0.125,-0.24621212121212122,-0.125,-0.2583333333333333,-0.125
2000/s/2000/1194/2:1,-0.41897233201581036,-0.1600790513833992,-0.41897233201581036,-0.1600790513833992,-0.41897233201581036,-0.1600790513833992,-0.40232108317214704,-0.1392649903288201
2014/s/2014/942/52:2,-0.33392963625521765,-0.13536076326774,-0.35897435897435903,-0.1538461538461539,-0.36057692307692313,-0.1426282051282051,-0.4055330634278004,-0.1524966261808367
2005/s/2005/699/72:1,-0.29803921568627456,-0.3411764705882353,-0.29803921568627456,-0.28235294117647064,-0.29803921568627456,-0.3411764705882353,-0.2,-0.2666666666666667
2005/s/2005/60/417:1,-0.3427895981087471,-0.0907801418439716,-0.3229974160206719,-0.0868217054263566,-0.3427895981087471,-0.0907801418439716,-0.2991452991452992,-0.0820512820512821
2004/s/2004/614/22:2,-0.19275653923541247,-0.154728370221328,-0.19718309859154937,-0.1408450704225352,-0.19275653923541247,-0.154728370221328,-0.21292460646230327,-0.1396023198011599
2005/s/2005/60/458:3,-0.3523969722455845,-0.22287636669470146,-0.4412024756852343,-0.2679045092838197,-0.3767872161480236,-0.24726661059714047,-0.41556145004420875,-0.2679045092838197
2005/s/2005/60/801:2,-0.2262479871175524,-0.2689210950080515,-0.19172113289760356,-0.2674291938997821,-0.20787689097548256,-0.2717788210745957,-0.24074074074074076,-0.3009259259259259
2009/s/prst/2009/1/464:1,-0.4401709401709403,-0.1935286935286935,-0.4084967320261439,-0.176937441643324,-0.4401709401709403,-0.1935286935286935,-0.4269841269841271,-0.1920634920634921
2012/s/2012/24/63:2,-0.3880918220946916,-0.1470588235294117,-0.3921568627450981,-0.1470588235294117,-0.3880918220946916,-0.1470588235294117,-0.3880918220946916,-0.12266857962697268
2005/s/2005/634/18:5,-0.3888888888888889,-0.1875,-0.3857142857142858,-0.1875,-0.3888888888888889,-0.1875,-0.3888888888888889,-0.1875
2008/s/2008/251/34:4,-0.2272727272727273,-0.24125874125874128,-0.22413793103448282,-0.21618037135278517,-0.2272727272727273,-0.24125874125874128,-0.22413793103448282,-0.21618037135278517
2005/s/2005/631/37:2,-0.25595238095238093,-0.1309523809523809,-0.22023809523809523,-0.0952380952380952,-0.25595238095238093,-0.1309523809523809,-0.22023809523809523,-0.1309523809523809
2005/s/2005/649/22:1,-0.2848082150407732,-0.09226819691935981,-0.27304021279924895,-0.09184791112501961,-0.2848082150407732,-0.09226819691935981,-0.2809778456837281,-0.092131398013751
2005/s/2005/684/54:1,-0.2222222222222222,0.0,-0.15032679738562094,0.0620915032679739,-0.2222222222222222,0.0,-0.20915032679738563,0.003267973856209201
2014/s/2014/740/80:4,-0.5746753246753247,-0.237012987012987,-0.5664335664335665,-0.2342657342657343,-0.5746753246753247,-0.237012987012987,-0.5783699059561129,-0.2382445141065831
2008/s/2008/800/75:1,-0.46448087431693996,-0.17023045854122118,-0.44144144144144143,-0.181159420289855,-0.44331641285956,-0.165930993893916,-0.45641025641025645,-0.17603121516164988
2012/s/2012/165/6:2,-0.3388157894736842,-0.2631578947368421,-0.3348264277715566,-0.2631578947368421,-0.31062951496388025,-0.2631578947368421,-0.3463157894736842,-0.2631578947368421
2005/s/2005/60/276:1,-0.45270270270270274,-0.276463963963964,-0.44738355376653255,-0.2760207015526165,-0.44738355376653255,-0.2547441058079356,-0.44270270270270273,-0.2772972972972973
2011/s/2011/463/347:10,-0.2628571428571429,-0.1504761904761904,-0.2628571428571429,-0.1504761904761904,-0.2346938775510205,-0.1292517006802721,-0.3028571428571429,-0.17047619047619042
2011/s/2011/298/20:4,-0.30074074074074086,-0.125925925925926,-0.20000000000000007,0.0,-0.30074074074074086,-0.125925925925926,-0.33777777777777784,-0.125925925925926
1999/s/res/1267_1999_/25:1,-0.2833333333333333,-0.1333333333333333,-0.2833333333333333,-0.1333333333333333,-0.2833333333333333,-0.1333333333333333,-0.2833333333333333,-0.1333333333333333
2005/s/2005/60/679:4,-0.33613445378151263,-0.2857142857142857,-0.33613445378151263,-0.2857142857142857,-0.33613445378151263,-0.2857142857142857,-0.36090225563909784,-0.2857142857142857
2005/s/2005/657/21:1,-0.5142857142857142,-0.1452380952380952,-0.417989417989418,-0.14153439153439148,-0.5142857142857142,-0.1452380952380952,-0.4729064039408867,-0.14408866995073888
2007/s/2007/677/23:1,-0.325,-0.125,-0.2916666666666667,-0.125,-0.325,-0.125,-0.2916666666666667,-0.125
2012/s/2012/359/52:3,-0.3781743308167467,-0.2258064516129032,-0.3744740532959327,-0.2258064516129032,-0.2693173293323331,-0.2025506376594149,-0.2983870967741935,-0.2258064516129032
2014/s/2014/935/128:1,-0.46921182266009853,-0.1964285714285714,-0.4285714285714286,-0.1428571428571429,-0.46921182266009853,-0.1964285714285714,-0.443208430913349,-0.147248243559719
2000/s/2000/1196/110:4,-0.3508245877061469,-0.31334332833583206,-0.33850931677018636,-0.312111801242236,-0.3508245877061469,-0.31334332833583206,-0.33850931677018636,-0.312111801242236
2014/s/2014/948/29:2,-0.3235294117647059,-0.13235294117647062,-0.3823529411764706,-0.13235294117647062,-0.3235294117647059,-0.13235294117647062,-0.3823529411764706,-0.13235294117647062
2005/s/res/1617_2005_/10:1,-0.37777777777777777,-0.2222222222222222,-0.3906810035842294,-0.2222222222222222,-0.37777777777777777,-0.2222222222222222,-0.3906810035842294,-0.1899641577060932
2012/s/2012/244/28:2,-0.18125960061443938,-0.14592933947772657,-0.16935483870967738,-0.1622983870967742,-0.16354088522130528,-0.14703675918979747,-0.16935483870967738,-0.16577060931899648
2006/s/2006/154/305:1,-0.4227018053538079,-0.1639344262295081,-0.3885245901639344,-0.1639344262295081,-0.4227018053538079,-0.1639344262295081,-0.3592562974810076,-0.1273490603758496
2008/s/2008/250/69:2,-0.33687500000000004,-0.1775,-0.29409836065573774,-0.1744262295081968,-0.33365079365079375,-0.17650793650793659,-0.28603174603174614,-0.17650793650793659
2005/s/2005/657/6:2,-0.358974358974359,-0.1507381507381507,-0.3731587561374795,-0.1650300054555374,-0.358974358974359,-0.1507381507381507,-0.3861852433281005,-0.1698063840920984
2006/s/2006/822/207:6,-0.1586021505376345,-0.11648745519713269,-0.16666666666666669,-0.16666666666666669,-0.16666666666666669,-0.1388888888888889,-0.2416666666666667,-0.17777777777777778
2005/s/2005/699/410:2,-0.28333333333333327,-0.4166666666666667,-0.28333333333333327,-0.4166666666666667,-0.28333333333333327,-0.4166666666666667,-0.28333333333333327,-0.4166666666666667
2005/s/2005/60/484:5,-0.5324675324675325,-0.4285714285714285,-0.5476190476190477,-0.4285714285714285,-0.5324675324675325,-0.4285714285714285,-0.5324675324675325,-0.4285714285714285
2005/s/2005/662/79:2,-0.5315315315315315,-0.25225225225225234,-0.5555555555555556,-0.2777777777777778,-0.5315315315315315,-0.25225225225225234,-0.5,-0.2777777777777778
2011/s/2011/525/21:2,-0.37526881720430116,-0.0903225806451613,-0.37526881720430116,-0.0903225806451613,-0.37526881720430116,-0.0903225806451613,-0.41840607210626185,-0.11385199240986721
2004/s/2004/384/98:3,-0.2125,-0.2625,-0.2125,-0.2625,-0.2125,-0.2625,-0.2125,-0.2625
2012/s/2012/244/7:1,-0.27604166666666663,-0.180453431372549,-0.30303030303030304,-0.18092691622103388,-0.27604166666666663,-0.180453431372549,-0.29743589743589743,-0.1806938159879337
2006/s/2006/822/170:9,-0.39999999999999997,-0.2,-0.39999999999999997,-0.2,-0.39999999999999997,-0.2,-0.39999999999999997,-0.2
2005/s/2005/603/31:3,-0.20392156862745098,-0.2274509803921569,-0.1848739495798319,-0.2226890756302521,-0.20392156862745098,-0.2274509803921569,-0.20392156862745098,-0.2274509803921569
2014/s/2014/9/103:1,-0.33333333333333326,-0.0444444444444444,-0.3186991869918699,-0.06449864498644979,-0.33333333333333326,-0.0444444444444444,-0.3523809523809524,-0.06507936507936499
2006/s/2006/822/242:4,-0.5,-0.2692307692307692,-0.47435897435897434,-0.2435897435897436,-0.49595141700404866,-0.242914979757085,-0.5038461538461538,-0.2692307692307692
